MGNT,D,20190802,000000,3737.0000000,3759.0000000,3690.0000000,3690.0000000,229594
MGNT,D,20190805,000000,3685.0000000,3719.0000000,3556.0000000,3581.0000000,390415
MGNT,D,20190806,000000,3589.0000000,3609.5000000,3580.0000000,3594.0000000,137668
MGNT,D,20190807,000000,3600.0000000,3623.0000000,3513.0000000,3532.5000000,288791
MGNT,D,20190808,000000,3557.5000000,3598.0000000,3541.0000000,3582.5000000,142639
MGNT,D,20190809,000000,3576.0000000,3598.0000000,3534.0000000,3545.0000000,139374
MGNT,D,20190812,000000,3558.0000000,3577.0000000,3536.5000000,3559.0000000,94111
MGNT,D,20190813,000000,3560.0000000,3594.0000000,3552.0000000,3585.5000000,284262
MGNT,D,20190814,000000,3596.0000000,3640.0000000,3566.0000000,3605.0000000,237298
MGNT,D,20190815,000000,3605.0000000,3626.5000000,3565.5000000,3586.0000000,277150
MGNT,D,20190816,000000,3594.0000000,3617.0000000,3578.5000000,3601.0000000,157711
MGNT,D,20190819,000000,3610.5000000,3649.0000000,3597.5000000,3633.0000000,118385
MGNT,D,20190820,000000,3633.5000000,3637.0000000,3575.0000000,3584.0000000,142146
MGNT,D,20190821,000000,3586.0000000,3588.5000000,3545.0000000,3571.0000000,197480
MGNT,D,20190822,000000,3563.0000000,3572.0000000,3526.0000000,3535.0000000,151256
MGNT,D,20190823,000000,3536.0000000,3547.0000000,3519.5000000,3520.5000000,151824
MGNT,D,20190826,000000,3519.5000000,3549.0000000,3483.0000000,3529.5000000,98205
MGNT,D,20190827,000000,3520.5000000,3543.5000000,3512.0000000,3525.5000000,97756
MGNT,D,20190828,000000,3529.5000000,3544.5000000,3518.0000000,3543.5000000,172029
MGNT,D,20190829,000000,3543.5000000,3595.0000000,3542.0000000,3580.0000000,119325
MGNT,D,20190830,000000,3575.5000000,3690.0000000,3575.5000000,3690.0000000,430284
MGNT,D,20190902,000000,3687.0000000,3691.0000000,3650.0000000,3656.0000000,142408
MGNT,D,20190903,000000,3656.5000000,3666.5000000,3606.5000000,3624.0000000,189850
MGNT,D,20190904,000000,3634.5000000,3654.5000000,3596.0000000,3608.0000000,327381
MGNT,D,20190905,000000,3618.0000000,3624.5000000,3577.5000000,3599.5000000,428663
MGNT,D,20190906,000000,3604.0000000,3616.0000000,3570.5000000,3574.5000000,225949
MGNT,D,20190909,000000,3580.0000000,3595.5000000,3540.0000000,3550.0000000,252069
MGNT,D,20190910,000000,3550.5000000,3578.0000000,3505.5000000,3575.0000000,435279
MGNT,D,20190911,000000,3581.5000000,3625.0000000,3558.0000000,3585.0000000,472081
MGNT,D,20190912,000000,3586.5000000,3637.0000000,3578.0000000,3625.0000000,408066
MGNT,D,20190913,000000,3625.5000000,3647.0000000,3608.0000000,3620.0000000,215755
MGNT,D,20190916,000000,3620.5000000,3638.5000000,3600.5000000,3633.0000000,138760
MGNT,D,20190917,000000,3630.0000000,3654.0000000,3607.5000000,3650.0000000,251439
MGNT,D,20190918,000000,3645.5000000,3705.0000000,3642.0000000,3671.5000000,460798
MGNT,D,20190919,000000,3674.0000000,3682.5000000,3608.5000000,3620.0000000,324878
MGNT,D,20190920,000000,3616.0000000,3632.5000000,3600.0000000,3630.0000000,211820
MGNT,D,20190923,000000,3630.0000000,3642.5000000,3601.0000000,3630.0000000,103528
MGNT,D,20190924,000000,3628.0000000,3642.5000000,3562.0000000,3562.0000000,199068
MGNT,D,20190925,000000,3563.0000000,3579.0000000,3539.5000000,3539.5000000,211087
MGNT,D,20190926,000000,3543.0000000,3610.0000000,3543.0000000,3587.0000000,188783
MGNT,D,20190927,000000,3592.5000000,3594.0000000,3559.5000000,3559.5000000,114661
MGNT,D,20190930,000000,3551.5000000,3569.0000000,3530.0000000,3558.0000000,204091
MGNT,D,20191001,000000,3557.0000000,3569.5000000,3535.0000000,3540.5000000,121189
MGNT,D,20191002,000000,3545.0000000,3553.5000000,3500.0000000,3504.0000000,207713
MGNT,D,20191003,000000,3501.5000000,3511.5000000,3406.0000000,3427.0000000,375940
MGNT,D,20191004,000000,3433.5000000,3444.5000000,3368.0000000,3379.5000000,246772
